,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,average_rating,number_of_votes
39377,tt3735930,Shhh!,Shhh!,2014,91.0,Thriller,4.2,5
39378,tt3737012,8989 Redstone,8989 Redstone,2016,80.0,Horror,4.9,86
39379,tt3737030,A punk Daydream,Lamunan Oi!,2018,75.0,"Documentary,Drama",7.1,10
39380,tt3737098,La terre promise,La terre promise,2014,85.0,"Adventure,Documentary,Music",8.2,11
39381,tt3737164,Der letzte Remix,Der letzte Remix,2015,84.0,"Documentary,Music",6.9,7
39382,tt3737280,One Rogue Reporter,One Rogue Reporter,2014,61.0,"Comedy,Documentary",7.1,95
39383,tt3737442,Oraalppokkam,Oraalppokkam,2014,99.0,"Drama,Fantasy,Mystery",7.9,81
39384,tt3737650,Detective Conan: Sunflowers of Inferno,Meitantei Conan: Goka no himawari,2015,112.0,"Action,Adventure,Animation",6.3,918
39385,tt3737782,Jason Nash Is Married,Jason Nash Is Married,2014,85.0,Comedy,5.3,290
39386,tt3737840,The Untold Story,The Untold Story,2019,104.0,"Comedy,Drama",7.5,161
39387,tt3737878,Powstanie Warszawskie,Powstanie Warszawskie,2014,87.0,"Documentary,Drama,War",6.9,494
39388,tt3737944,The Winter,El Invierno,2016,95.0,Drama,6.5,191
39389,tt3737988,Wednesday 04:45,Tetarti 04:45,2015,116.0,"Crime,Drama,Thriller",6.8,988
39390,tt3737996,Preoccupied,Preoccupied,2014,83.0,"Comedy,Drama",5.4,15
39391,tt3738128,Two Trains Runnin',Two Trains Runnin',2016,80.0,"Documentary,Music",7.5,67
39392,tt3738370,Reset,Reset,2015,75.0,Drama,8.1,15
39393,tt3738570,Le prix des mots,Le prix des mots,2012,102.0,Documentary,8.6,8
39394,tt3738624,Drishya,Drishya,2014,154.0,"Drama,Family,Thriller",8.4,601
39395,tt3738750,Greece on the Brink,Greece on the Brink,2014,105.0,"Documentary,News",8.1,18
39396,tt3739110,The Yellow Birds,The Yellow Birds,2017,94.0,"Drama,War",5.7,2484
39397,tt3739130,Uzay Kuvvetleri 2911,Uzay Kuvvetleri 2911,2015,91.0,"Adventure,Animation,Sci-Fi",2.8,203
39398,tt3739188,La mujer que hablaba con los muertos,La mujer que hablaba con los muertos,2014,102.0,"Comedy,Horror",4.7,12
39399,tt3739208,My Week in Atheism,My Week in Atheism,2014,110.0,"Biography,Documentary,Drama",8.9,15
39400,tt3739558,The Price,The Price,2015,87.0,Drama,7.2,5
39401,tt3739806,How to Time Travel,How to Time Travel,2016,91.0,"Comedy,Drama,Sci-Fi",7.2,9
39402,tt3739884,Fists of Love,Fists of Love,2018,91.0,Drama,7.4,10
39403,tt3740010,O Mineiro e o Queijo,O Mineiro e o Queijo,2011,91.0,Documentary,7.4,10
39404,tt3740048,The Lives We Lead,The Lives We Lead,2015,115.0,Drama,8.3,85
39405,tt3740066,Pop Aye,Pop Aye,2017,104.0,Drama,6.6,688
39406,tt3740090,Aindhaam Thalaimurai Sidha Vaidhiya Sigamani,Aindhaam Thalaimurai Sidha Vaidhiya Sigamani,2014,150.0,Comedy,4.4,60
39407,tt3740118,Shankara,Shankara,2016,142.0,Crime,5.2,33
39408,tt3740152,The System,The System,2014,91.0,"Action,Crime,Drama",6.3,223
39409,tt3740242,Naked Ambition 2,Ho ching 2,2014,107.0,Comedy,4.7,644
39410,tt3740416,Possessed,Pos eso,2014,81.0,"Animation,Comedy,Horror",6.0,332
39411,tt3740490,Oggarane,Oggarane,2014,115.0,"Comedy,Drama,Family",7.7,261
39412,tt3740778,Mountains May Depart,Shan he gu ren,2015,126.0,"Drama,Romance",6.8,4309
39413,tt3740782,Gardeners of Eden,Gardeners of Eden,2014,72.0,"Adventure,Documentary,Drama",8.5,81
39414,tt3740916,16 Tons,16 ton,2011,85.0,Documentary,8.1,102
39415,tt3741106,Seven Lovers,Seven Lovers,2014,108.0,"Drama,Romance",8.8,13
39416,tt3741150,Undercover Hooligan,Undercover Hooligan,2016,90.0,Drama,4.3,337
39417,tt3741188,Bonejangles,Bonejangles,2017,78.0,"Comedy,Horror",4.2,169
39418,tt3741316,Bare,Bare,2015,90.0,"Drama,Romance",5.3,1996
39419,tt3741542,Violet,Violet,2015,45.0,Thriller,7.3,6
39420,tt3741632,The Leisure Seeker,The Leisure Seeker,2017,112.0,"Adventure,Comedy,Drama",6.7,5337
39421,tt3741670,El último mago O Bilembambudin,El último mago O Bilembambudin,2014,80.0,Animation,4.6,5
39422,tt3741700,Godzilla: King of the Monsters,Godzilla: King of the Monsters,2019,132.0,"Action,Adventure,Fantasy",6.7,36479
39423,tt3741824,Socios por accidente,Socios por accidente,2014,90.0,"Action,Adventure,Comedy",3.4,296
39424,tt3741834,Lion,Lion,2016,118.0,"Biography,Drama",8.1,181601
39425,tt3741860,Awake: The Life of Yogananda,Awake: The Life of Yogananda,2014,87.0,Documentary,7.3,957
39426,tt3742284,NH10,NH10,2015,115.0,"Action,Crime,Drama",7.2,11199
39427,tt3742300,Appetites,Appetites,2015,106.0,"Horror,Thriller",3.2,265
39428,tt3742378,The Second Mother,Que Horas Ela Volta?,2015,112.0,"Comedy,Drama",7.8,10833
39429,tt3742398,Made in China,Made in China,2014,96.0,Comedy,5.0,84
39430,tt3742404,Where the Street Ends,Am Ende der Straße,2014,53.0,Drama,7.8,5
39431,tt3742486,Five days to dance,Five days to dance,2014,79.0,"Documentary,Family,Music",7.4,34
39432,tt3742524,Neuroworld,Neuroworld,2014,65.0,"Comedy,Thriller",5.3,22
39433,tt3742654,Copts Island,Jazeerat Al-Akbat,2014,85.0,Documentary,8.3,15
39434,tt3742926,Göttliche Lage - Eine Stadt erfindet sich neu,Göttliche Lage - Eine Stadt erfindet sich neu,2014,100.0,Documentary,6.9,31
39435,tt3742944,The Price of My Life,The Price of My Life,2014,94.0,Documentary,6.7,19
39436,tt3742962,Vom Ordnen der Dinge,Vom Ordnen der Dinge,2013,80.0,Documentary,7.3,14
39437,tt3743004,Striplife,Striplife,2013,64.0,Documentary,6.9,15
39438,tt3743042,Lake Bodom,Bodom,2016,85.0,"Horror,Mystery,Thriller",5.2,2648
39439,tt3743068,Mekko,Mekko,2015,87.0,"Drama,Thriller",6.9,57
39440,tt3743146,Snitches,Snitches,2017,108.0,"Action,Crime,Drama",7.6,35
39441,tt3743204,Majub's Journey,Majubs Reise,2013,45.0,"Biography,Documentary,History",8.0,7
39442,tt3743206,3 Scream Queens,3 Scream Queens,2014,75.0,Horror,5.3,45
39443,tt3743272,The Doo Dah Man,The Doo Dah Man,2015,92.0,Drama,6.6,82
39444,tt3743314,Leninland,Leninlend,2013,52.0,Documentary,5.0,21
39445,tt3743318,Life of a Mountain: A Year on Scafell Pike,Life of a Mountain: A Year on Scafell Pike,2014,60.0,Documentary,6.4,16
39446,tt3743362,Earthrise,Earthrise,2014,90.0,"Drama,Sci-Fi,Thriller",3.5,433
39447,tt3743374,Morphine: Journey of Dreams,Morphine: Journey of Dreams,2014,91.0,"Documentary,Drama,History",8.0,68
39448,tt3743384,Well Wishes,Well Wishes,2015,94.0,"Adventure,Comedy,Drama",6.2,416
39449,tt3743392,Arnold the Killer Clown,Arnold the Killer Clown,2015,91.0,Horror,8.5,44
39450,tt3743524,Balik,Balik,2014,80.0,Drama,5.8,260
39451,tt3743556,Brancusi from Eternity,Brâncusi din eternitate,2014,121.0,Drama,6.0,80
39452,tt3743778,HoneyBee,HoneyBee,2014,91.0,Horror,7.4,21
39453,tt3743974,Dot 2 Dot,Dim dui dim,2014,90.0,Drama,6.5,214
39454,tt3744002,Strange Forest,Cudna suma,2014,91.0,Drama,6.4,25
39455,tt3744080,CR No: 89,CR No: 89,2013,91.0,"Crime,Drama",7.0,48
39456,tt3744092,Lady,Khanoom,2014,85.0,Drama,5.6,88
39457,tt3744098,Naku Penta Naku Taka,Naku Penta Naku Taka,2014,135.0,Thriller,4.8,60
39458,tt3744264,Pali Road,Pali Road,2015,92.0,"Drama,Fantasy,Mystery",7.4,4685
39459,tt3744428,Tale of a Lake,Järven tarina,2016,76.0,Documentary,7.4,437
39460,tt3744526,Tutturamayanlar,Tutturamayanlar,2014,91.0,Comedy,4.0,14
39461,tt3744684,Ariane's Thread,Au fil d'Ariane,2014,92.0,"Comedy,Drama",5.6,276
39462,tt3744844,Objectif Sauvage,Objectif Sauvage,2016,82.0,Documentary,8.5,8
39463,tt3744934,Coisa de Alguém,Coisa de Alguém,2014,26.0,"Documentary,News",5.8,6
39464,tt3745058,Weightless,Weightless,2017,93.0,Drama,7.2,52
39465,tt3745080,Houkago rosuto,Houkago rosuto,2014,104.0,Comedy,5.9,15
39466,tt3745558,I Before Thee,I Before Thee,2018,82.0,"Drama,Thriller",4.6,98
39467,tt3745620,Gods,Bogowie,2014,120.0,"Biography,Drama",7.7,4476
39468,tt3745770,True Appaloosa,True Appaloosa,2015,84.0,"Adventure,Documentary,History",8.2,26
39469,tt3745772,Dominguinhos,Dominguinhos,2014,79.0,"Biography,Documentary,Music",7.5,64
39470,tt3745822,"Ellis Island, une histoire du rêve américain","Ellis Island, une histoire du rêve américain",2014,90.0,Documentary,7.3,9
39471,tt3745906,The Hive,The Hive,2014,93.0,"Horror,Sci-Fi,Thriller",5.2,1523
39472,tt3745930,Dogmouth,Dogmouth,2014,91.0,"Crime,Drama,History",7.7,7
39473,tt3745954,Lionsgate Celestial,Lionsgate Celestial,2014,91.0,Animation,7.9,17
39474,tt3746002,The Secret Trial 5,The Secret Trial 5,2014,84.0,"Crime,Documentary,News",7.4,9
39475,tt3746250,Sherpa,Sherpa,2015,96.0,Documentary,7.7,2251
39476,tt3746266,Unraveling Lies,Unraveling Lies,2018,77.0,Mystery,8.2,6
39477,tt3746274,Mama's Heart. Gongadze,Mama's Heart. Gongadze,2017,100.0,"Biography,Crime,Documentary",9.4,500
39478,tt3746298,Vendetta,Vendetta,2015,90.0,"Action,Drama",4.8,2508
39479,tt3746666,"Léa, un ange dans ma maison","Léa, un ange dans ma maison",2014,88.0,"Fantasy,Sci-Fi,Thriller",6.3,64
39480,tt3746684,Oltre il filo,Oltre il filo,2012,82.0,Documentary,8.5,6
39481,tt3746700,The Encounter,The Encounter,2015,85.0,"Horror,Sci-Fi",3.4,361
39482,tt3746702,New Warsaw,Nowa Warszawa,2014,69.0,Documentary,7.0,6
39483,tt3746708,Babovresky 3,Babovresky 3,2015,91.0,Comedy,3.1,87
39484,tt3746808,Giran el-Sa'd,Giran el-Sa'd,2014,102.0,Comedy,2.6,13
39485,tt3746824,Sheep & Wolves,Volki i ovtsy. Beeezumnoe prevrashchenie,2017,85.0,"Animation,Comedy,Family",5.9,2315
39486,tt3746842,Design 7 Love,Design 7 Love,2014,116.0,Drama,5.7,51
39487,tt3746902,Meleklerin mucizesi,Meleklerin mucizesi,2014,91.0,"Comedy,Romance",3.8,202
39488,tt3746906,Meddah,Meddah,2014,98.0,Drama,6.1,69
39489,tt3746910,Dursun Çavus,Dursun Çavus,2014,93.0,Comedy,4.4,67
39490,tt3746912,Gülcemal,Gülcemal,2014,85.0,Comedy,2.8,173
39491,tt3746914,Our Hodja,Bizum Hoca,2014,96.0,Comedy,5.0,316
39492,tt3746918,The Losers,The Losers,2013,112.0,Drama,1.7,70
39493,tt3746920,Hayat Sana Güzel,Hayat Sana Güzel,2014,91.0,Comedy,3.5,180
39494,tt3746924,Cretativity,Cretativity,2014,80.0,Documentary,8.2,5
39495,tt3746926,10. Köy Teyatora,10. Köy Teyatora,2014,105.0,Comedy,4.0,84
39496,tt3746934,Taipei Factory II,Taipei Factory II,2014,97.0,Drama,9.1,15
39497,tt3747074,Müslüm Baba'nin Evlatlari,Müslüm Baba'nin Evlatlari,2014,91.0,Documentary,7.0,30
39498,tt3747268,Elena,Elena,2014,91.0,"Comedy,Romance",3.1,91
39499,tt3747434,All about Joe,The Joe Show,2014,106.0,"Biography,Drama,Mystery",6.2,13
39500,tt3747436,The Legend of Kate Kensington,The Legend of Kate Kensington,2015,91.0,Thriller,8.2,16
39501,tt3747482,Gunland,Gunland,2014,50.0,Documentary,6.0,7
39502,tt3747512,Red Sky: Candidate 5238,Red Sky: Candidate 5238,2015,122.0,"Action,Sci-Fi,War",6.7,18
39503,tt3747550,24 Hours to Die,Captive,2016,84.0,"Drama,Horror,Sci-Fi",4.1,76
39504,tt3747600,Vecherinka '1 noyabrya': Po Stranitsam detskih skazok. 2010 god.,Vecherinka '1 noyabrya': Po Stranitsam detskih skazok. 2010 god.,2010,63.0,"Comedy,Fantasy,Sci-Fi",2.2,15
39505,tt3747978,Holy Ghost,Holy Ghost,2014,113.0,Documentary,8.3,362
39506,tt3748000,Bollywood Villa,Bollywood Villa,2014,124.0,Thriller,5.1,11
39507,tt3748048,Something in the Woods,Something in the Woods,2015,88.0,"Family,Thriller",4.0,337
39508,tt3748076,The Damned Thing,The Damned Thing,2014,84.0,"Horror,Thriller",3.0,193
39509,tt3748138,Uncensored: Narco Journalism,Uncensored: Narco Journalism,2014,52.0,"Crime,Documentary,Drama",9.3,18
39510,tt3748172,Gerald's Game,Gerald's Game,2017,103.0,"Drama,Horror,Thriller",6.6,65722
39511,tt3748186,"S 8 marta, muzhchiny!","S 8 marta, muzhchiny!",2014,95.0,Comedy,4.4,76
39512,tt3748354,Prescient,Prescient,2015,81.0,"Drama,Sci-Fi,Thriller",4.8,49
39513,tt3748440,Blue Mountain State: The Rise of Thadland,Blue Mountain State: The Rise of Thadland,2016,90.0,"Comedy,Sport",5.8,13752
39514,tt3748466,Kubot: The Aswang Chronicles 2,Kubot: The Aswang Chronicles 2,2014,105.0,"Action,Comedy,Horror",7.0,47
39515,tt3748512,Hitchcock/Truffaut,Hitchcock/Truffaut,2015,79.0,Documentary,7.4,4977
39516,tt3748528,Rogue One: A Star Wars Story,Rogue One,2016,133.0,"Action,Adventure,Sci-Fi",7.8,478592
39517,tt3748540,Dwelling,Dwelling,2016,88.0,"Horror,Thriller",3.9,267
39518,tt3748568,Antwerp - The City Game,De Pleintjes,2014,120.0,"Documentary,Sport",7.9,25
39519,tt3748640,Red Leaves,Alim adumim,2014,82.0,Drama,6.8,33
39520,tt3748718,Ride the Thunder,Ride the Thunder,2015,105.0,History,7.1,163
39521,tt3748850,Centurion AD,Centurion A.D.,2017,102.0,"Action,Adventure,Sci-Fi",5.9,84
39522,tt3749216,Elixir,Iksir,2014,90.0,"Adventure,Animation,Comedy",4.9,90
39523,tt3749338,Flocken,Flocken,2015,110.0,"Drama,Thriller",6.4,577
39524,tt3749358,Greece: Days of Change,Greece: Days of Change,2014,83.0,Documentary,7.6,8
39525,tt3749372,Broadway 4D,Broadway 4D,2018,91.0,"Drama,Musical",5.7,7
39526,tt3749512,As You Were,As You Were,2014,92.0,Romance,7.0,11
39527,tt3749926,Bug,Bug,2017,95.0,"Drama,Mystery,Thriller",4.6,39
39528,tt3749942,El mal del arriero,El mal del arriero,2014,124.0,Thriller,3.8,15
39529,tt3750238,Besetment,Besetment,2017,76.0,"Horror,Thriller",3.5,436
39530,tt3750434,New World Order Bible Versions,New World Order Bible Versions,2014,99.0,Documentary,7.2,45
39531,tt3750538,White Horse,White Horse,2018,103.0,Drama,7.6,5
39532,tt3750692,Survival Instinct,Survival Instinct,2016,75.0,"Action,Horror,Thriller",3.4,77
39533,tt3750712,Erasure,Erasure,2014,76.0,"Drama,Thriller",7.9,8
39534,tt3750774,Flow,Flow,2014,90.0,"Drama,Family",7.0,7
39535,tt3750872,The Wife,The Wife,2017,99.0,Drama,7.2,24955
39536,tt3750976,Genesis,Genesis,2016,81.0,Drama,4.5,68
39537,tt3751082,Kandiyohi,Kandiyohi,2014,93.0,"Crime,Thriller,Western",7.4,9
39538,tt3751084,Probation Order,Sap ching 298-03,2013,109.0,"Crime,Drama",4.5,26
39539,tt3751126,Sming,Sming,2014,105.0,"Action,Drama,Horror",5.3,70
39540,tt3751240,Històries de Bruguera,Històries de Bruguera,2012,80.0,Documentary,7.5,11
39541,tt3751258,Les Naufragés du Fol Espoir,Les Naufragés du Fol Espoir,2014,180.0,unknown,7.2,5
39542,tt3751300,Gente de bien,Gente de bien,2014,86.0,Drama,6.7,361
39543,tt3751304,Self Made,Boreg,2014,89.0,Drama,6.1,192
39544,tt3751306,The Weather Inside,Das Wetter in geschlossenen Räumen,2015,100.0,Drama,5.8,68
39545,tt3751332,I Kori Tou Rembrandt,I kori tou Rembrandt,2015,91.0,Comedy,3.4,64
39546,tt3752610,2 Years of Love,2 Years of Love,2017,88.0,Romance,4.3,123
39547,tt3752680,Apt. + Car + All I Have and Own,Lgh + bil + allt jag har och äger,2014,48.0,Documentary,6.2,15
39548,tt3752766,Mermaid's Song,Charlotte's Song,2015,88.0,"Drama,Fantasy,Horror",5.0,184
39549,tt3752896,Namour,Namour,2016,91.0,Drama,6.6,36
39550,tt3752902,Day Out of Days,Day Out of Days,2015,80.0,"Drama,Mystery,Thriller",5.6,122
39551,tt3752914,Beyond Babyland,Beyond Babyland,2010,56.0,Documentary,4.0,6
39552,tt3752930,Dearest,Qin ai de,2014,128.0,Drama,7.6,1772
39553,tt3753110,S&M Sally,S&M Sally,2015,80.0,"Comedy,Romance",6.5,31
39554,tt3753194,Baba,Baba,2012,110.0,Comedy,4.1,225
39555,tt3753206,Mr and Mrs Oweis,Mr and Mrs Oweis,2012,91.0,Comedy,2.9,80
39556,tt3753208,February 30th,February 30th,2012,103.0,Comedy,4.6,40
39557,tt3753226,Euc,Euc,2011,91.0,Comedy,6.0,70
39558,tt3753230,Amn Dawlat,Amn Dawlat,2011,91.0,Comedy,3.2,106
39559,tt3753248,The Will to Fly,The Will to Fly,2016,95.0,"Biography,Documentary,History",8.8,33
39560,tt3753266,Lilith's Hell,Lilith's Hell,2015,88.0,Horror,5.0,41
39561,tt3753360,Read Me,Read Me,2016,84.0,"Comedy,Drama,Romance",8.2,21
39562,tt3753372,Kamen Rider Gaim: Great Soccer Battle! Golden Fruits Cup!,Kamen Rider Gaimu Soccer Daikessen Ohgon no Kajitsu Sôdatsusen,2014,65.0,Action,8.3,54
39563,tt3753384,Oração do Amor Selvagem,Oração do Amor Selvagem,2015,99.0,"Drama,Mystery,Romance",7.1,27
39564,tt3753390,Borders,Borders,2013,87.0,Documentary,6.0,8
39565,tt3753432,Stressed to Kill,Stressed to Kill,2016,103.0,"Comedy,Crime,Drama",5.8,358
39566,tt3753660,Rebellion,Byl bunt,2014,55.0,Documentary,6.3,6
39567,tt3753812,Together,Razem,2014,50.0,Documentary,6.8,5
39568,tt3753858,A Dream of Warsaw,Sen o Warszawie,2014,104.0,Documentary,6.5,37
39569,tt3753892,Werka,Werka,2014,46.0,Documentary,6.6,7
39570,tt3754322,The Five,Deo pa-i-beu,2013,123.0,"Action,Drama,Thriller",6.5,439
39571,tt3754502,I Swear I'll Leave This Town,Prometo um Dia Deixar Essa Cidade,2014,90.0,Thriller,5.9,47
39572,tt3754576,The Dark Days,The Dark Days,2016,91.0,Drama,6.2,5
39573,tt3754662,Recall,Recall,2018,73.0,"Crime,Drama,Thriller",3.2,120
39574,tt3754704,Buno Haansh,Buno Haansh,2014,141.0,"Crime,Drama,Thriller",6.5,685
39575,tt3754752,Reel Herstory: The Real Story of Reel Women,Reel Herstory: The Real Story of Reel Women,2014,145.0,"Biography,Documentary,History",7.7,6
39576,tt3754778,Algún lugar,Algún lugar,2015,71.0,"Adventure,Drama",7.2,37
39577,tt3754812,Hellriders,Hellriders,2012,135.0,"Action,Drama,Sci-Fi",3.6,7
39578,tt3754940,Truman,Truman,2015,108.0,"Comedy,Drama",7.3,10160
39579,tt3754976,Elephant Song,Elephant Song,2014,110.0,Drama,6.6,3442
39580,tt3755208,Kerala Nattilam Pengaludane,Kerala Nattilam Pengaludane,2014,110.0,"Comedy,Family,Romance",5.8,6
39581,tt3755228,We're Still Together,We're Still Together,2016,82.0,Drama,6.6,36
39582,tt3755362,Rendez-Vous,Rendez-Vous,2015,100.0,Thriller,5.8,1027
39583,tt3755442,Uncharted: The Truth Behind Homelessness,Uncharted: The Truth Behind Homelessness,2014,98.0,"Documentary,Drama",8.3,14
39584,tt3755604,Sud eau nord déplacer,Sud eau nord déplacer,2014,110.0,"Documentary,History",7.2,24
39585,tt3755714,Ahol az utak véget érnek,Ahol az utak véget érnek,2014,91.0,Documentary,8.8,8
39586,tt3755736,A remény utasai,A remény utasai,2014,91.0,Documentary,8.4,7
39587,tt3755914,Bohemia,Bohemia,2014,102.0,Drama,4.6,7
39588,tt3755978,La Salada,La Salada,2014,91.0,unknown,6.9,59
39589,tt3756036,Pol,Pol,2014,91.0,Comedy,7.1,12
39590,tt3756046,The Bloom of Yesterday,Die Blumen von gestern,2016,125.0,"Comedy,Drama,Romance",6.7,545
39591,tt3756214,Locura que enamora mi ciudad,Locura que enamora mi ciudad,2014,104.0,Documentary,7.5,8
39592,tt3756268,Great White Shark Legend,Great White Shark Legend,2014,96.0,"Adventure,Documentary",7.2,24
39593,tt3756280,Tested,Tested,2015,90.0,"Documentary,News",7.3,7
39594,tt3756302,Friday the 13th Part 3: The Memoriam Documentary,Friday the 13th Part 3: The Memoriam Documentary,2017,40.0,Documentary,7.1,31
39595,tt3756418,Ramona y los escarabajos,Ramona y los escarabajos,2015,83.0,Comedy,6.1,155
39596,tt3756454,Mary Meets Mohammad,Mary Meets Mohammad,2013,91.0,Documentary,9.0,5
39597,tt3756472,The Birdwatcher,The Birdwatcher,2015,89.0,Drama,7.9,14
39598,tt3756484,The Cult of JT LeRoy,The Cult of JT LeRoy,2014,92.0,"Biography,Crime,Documentary",6.7,74
39599,tt3756776,The Heartbreaker's Revenge,The Heartbreaker's Revenge,2014,91.0,Drama,8.0,5
39600,tt3756780,Cold Pressed,Cold Pressed,2018,90.0,Thriller,4.3,44
39601,tt3756788,Our Little Sister,Umimachi Diary,2015,127.0,"Drama,Family",7.5,9728
39602,tt3756806,State of Desolation,State of Desolation,2018,120.0,Horror,5.6,7
39603,tt3756824,Escape From a Nazi Death Camp,Escape From a Nazi Death Camp,2014,38.0,Documentary,7.7,130
39604,tt3756838,One Million K(l)icks,One Million K(l)icks,2015,98.0,Action,4.5,108
39605,tt3756858,Rules of the Game,Les règles du jeu,2014,106.0,Documentary,7.5,52
39606,tt3756886,New Territories,New Territories,2014,88.0,Drama,5.3,20
39607,tt3756982,One More: A Definitive History of UK Clubbing 1988-2008,One More: A Definitive History of UK Clubbing 1988-2008,2011,117.0,"Documentary,Music",7.6,5
39608,tt3757154,Now We're Alive,Et maintenant nous sommes en vie,2015,97.0,"Drama,Romance",6.5,36
39609,tt3757216,The Monster,The Monster,2015,59.0,"Drama,Mystery",2.8,190
39610,tt3757218,Baba Joon,Baba Joon,2015,91.0,Drama,6.6,341
39611,tt3757374,The Key,The Key,2016,90.0,"Action,Horror,Mystery",5.4,9
39612,tt3757400,Sejoli,Sejoli,2014,91.0,Romance,4.3,18
39613,tt3757412,Gay Lives of Straight Guys,Gay Lives of Straight Guys,2014,60.0,Documentary,6.3,15
39614,tt3757460,Balada Pencinta,Balada Pencinta,2013,91.0,Romance,4.2,11
39615,tt3757648,Tempête,Tempête,2015,89.0,Drama,6.6,109
39616,tt3757660,Mamak Cupcake,Mamak Cupcake,2014,91.0,Comedy,4.2,25
39617,tt3757692,Fugir,Fugir,2010,124.0,unknown,7.2,6
39618,tt3757748,Refúgio e Evasão,Refúgio e Evasão,2014,66.0,Documentary,8.0,8
39619,tt3757986,Quad X: Rise of the Beaver Slayer,Quad X: Rise of the Beaver Slayer,2015,79.0,Comedy,5.0,9
39620,tt3758026,The Redemption of Benjamin Black,The Redemption of Benjamin Black,2014,60.0,"Adventure,Drama,Family",8.6,7
39621,tt3758104,Arjun,Arjun,2011,91.0,Drama,5.9,7
39622,tt3758172,Jungle,Jungle,2017,115.0,"Action,Adventure,Biography",6.7,35396
39623,tt3758280,Hungry,Hungry,2014,83.0,"Documentary,Sport",7.3,17
39624,tt3758334,The Final Project,The Final Project,2016,82.0,"Horror,Thriller",2.7,257
39625,tt3758478,Maker,Maker,2014,66.0,"Documentary,News",7.4,14
39626,tt3758564,The Brooklyn Banker,The Brooklyn Banker,2016,95.0,"Action,Crime,Drama",6.6,762
39627,tt3758592,A Horse Called Bear,A Horse Called Bear,2015,91.0,"Drama,Family",4.1,124
39628,tt3758708,The Hippopotamus,The Hippopotamus,2017,89.0,Comedy,6.4,2921
39629,tt3758766,Crooked & Narrow,Crooked & Narrow,2016,90.0,"Crime,Drama,Thriller",3.5,87
39630,tt3758840,Anak Jantan,Anak Jantan,2014,91.0,Action,3.2,20
39631,tt3758848,"Love, Supermoon","Love, Supermoon",2014,87.0,"Comedy,Family,Romance",7.2,13
39632,tt3758852,Blood Money,Blood Money,2017,100.0,"Crime,Drama,Thriller",4.5,1640
39633,tt3758864,Centralia: Pennsylvania's Lost Town,Centralia: Pennsylvania's Lost Town,2017,90.0,"Documentary,History",8.9,12
39634,tt3759204,Asmodeus,Asmodeus,2015,100.0,Horror,3.3,7
39635,tt3759256,Italia 90,Italia 90,2014,107.0,Drama,7.0,77
39636,tt3759298,Ashes in the Snow,Ashes in the Snow,2018,98.0,"Drama,History,Romance",6.7,3879
39637,tt3759370,Dark Inclusion,Diamant noir,2016,115.0,"Crime,Drama",6.5,384
39638,tt3759416,Astérix: Le domaine des dieux,Astérix: Le domaine des dieux,2014,85.0,"Adventure,Animation,Comedy",6.9,9777
39639,tt3759430,Summer Nights,Les nuits d'été,2014,104.0,Drama,5.8,82
39640,tt3759432,Villorrio del Caudillo,Villorrio del Caudillo,2014,91.0,Action,4.7,6
39641,tt3759434,Overfed & Undernourished,Overfed & Undernourished,2014,95.0,Documentary,7.3,198
39642,tt3759568,Transgression,Transgression,2014,100.0,Documentary,4.7,67
39643,tt3759846,Ride for Lance,Ride for Lance,2014,85.0,unknown,9.2,5
39644,tt3759900,Modern Ruin: A World's Fair Pavilion,Modern Ruin: A World's Fair Pavilion,2015,78.0,"Documentary,History",7.9,7
39645,tt3759912,Ladyworld,Ladyworld,2018,93.0,Thriller,6.0,42
39646,tt3760060,Amiri's Child,Amiri's Child,2014,61.0,Drama,8.1,138
39647,tt3760162,Broken Hallelujah,Broken Hallelujah,2014,135.0,Drama,6.4,36
39648,tt3760256,The Forgotten Angel of Bastogne,The Forgotten Angel of Bastogne,2014,94.0,"Biography,Documentary,History",8.3,54
39649,tt3760564,Holger & Hanna,Holger & Hanna,2013,85.0,Comedy,7.0,7
39650,tt3760820,Everglades,Everglades,2016,91.0,Thriller,3.8,8
39651,tt3760922,My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2,2016,94.0,"Comedy,Romance",6.0,25933
39652,tt3760966,Consumed,Consumed,2015,95.0,"Drama,Thriller",5.5,1537
39653,tt3760974,Prodigals,Prodigals,2017,109.0,Drama,5.6,120
39654,tt3761196,I Will Dance,I Will Dance,2015,78.0,"Documentary,Drama",9.3,6
39655,tt3761504,Ammutta muddica al cinema,Ammutta muddica al cinema,2013,105.0,Comedy,6.3,189
39656,tt3761706,Korporativ,Korporativ,2014,89.0,Comedy,2.5,329
39657,tt3761718,Bert Kreischer: I Am The Machine,Bert Kreischer: I Am The Machine,2014,94.0,"Biography,Comedy,Documentary",7.9,31
39658,tt3761822,Young and Wild,Young and Wild,2014,100.0,Comedy,6.8,17
39659,tt3762020,Where Horses Go to Die,Where Horses Go to Die,2016,67.0,Drama,6.3,12
39660,tt3762284,Age Of Monster,El tiempo de los monstruos,2015,97.0,Comedy,7.4,49
39661,tt3762674,Una breve historia de amor,Una breve historia de amor,2014,78.0,Comedy,5.5,22
39662,tt3762766,United We Fall,United We Fall,2014,89.0,Comedy,4.1,131
39663,tt3762912,Betting on Zero,Betting on Zero,2016,99.0,Documentary,7.2,3746
